Franceschi Andrea - Marco Del Pistoia - Francesco Longobardi
FraDeLo
ML-CUP23 v1
date (14 Jan 2024)
id,output_x,output_y,output_z
135,-26.00653666740982,-48.56345054297708,10.069217309821397
136,8.537169553848798,9.33894240866357,32.01941085001454
137,-46.97100105427671,8.772540055557329,24.25674599595368
138,-68.97701891080942,-5.196404359448934,4.583119547460228
139,-56.56615585210966,7.884882275451673,5.339123289100826
140,-8.363709262637713,-66.47370605891047,34.88832952186931
141,-49.191725371812936,8.687814382632496,5.1603867509402335
142,8.035125268885167,9.341758361795655,12.687064435798675
143,9.442650177212272,-8.409869674243964,8.15924379345961
144,-68.9827815775352,-3.7112308886007668,23.58911835611798
145,8.324979570956202,-53.08001324280485,2.653376226546243
146,-62.11970331694465,-12.914513974566944,4.276714378385805
147,9.263741819944698,8.867076522434218,7.219580320874229
148,-29.758565788622946,9.59112328208721,30.831227734917775
149,-53.3924422908749,-0.9021527774748392,11.187331306515262
150,-70.06812502688263,-3.573281167613459,10.659860561834648
151,-66.14154109978699,-7.980862796768633,23.89978881715797
152,9.021871079341508,6.85098332844791,25.950460128486156
153,7.384661592455814,9.625439412615378,31.927560237934813
154,5.680901126252138,9.723109048762126,6.7825491591356695
155,6.678261891473085,-59.742770962795475,34.2279445133172
156,9.189276865632564,-15.145030127925565,33.48737338883802
157,5.581424856762169,9.436081671319698,12.812465975759551
158,7.719314882531762,9.51314031259244,19.499378374544904
159,4.39935091631196,9.6315265212761,6.6714855681639165
160,-62.29185558744939,-12.799846251844428,10.6133143666666
161,-6.397966442593315,-67.69182339504187,28.429060162976384
162,-12.119998348352965,-61.794414069772756,16.02624036441557
163,9.57582810385793,6.921174612601135,7.412616704357788
164,-18.434087719157105,9.89687047334155,30.838564812205732
165,-23.265330635404098,-51.429467778671096,29.05864099599421
166,7.461487212807697,-56.80484298337251,33.82162797765341
167,-65.37782333267387,6.488388155827124,11.19733492587693
168,-60.30081336956937,6.830878562788712,5.251312879147008
169,-67.55742607451975,4.809384978128946,4.821143916109577
170,-42.33257602546655,-31.917819221554964,28.908407805720344
171,-39.47907702557859,8.880309146476066,30.244860423961654
172,-67.9283309475286,-7.94897118092922,9.833968232152984
173,-29.883811821608106,9.545347072256845,12.045595941832289
174,-41.617711579601746,-33.45180214247375,16.531225211103447
175,-16.323733334051212,-58.55720713963092,10.07378773833625
176,2.8905668627121486,9.506071330444684,12.742125902557746
177,-56.3611779337225,-18.661029256407346,16.67366302246228
178,9.749749136652099,-3.9327058121853042,33.02890674537048
179,9.500684038343024,3.2692103999852407,7.759933301480487
180,-35.40946479700506,-39.961720339852036,9.896700787707232
181,7.3885688913997,-55.21392776029825,21.9319755990291
182,9.743914024224068,-26.670178274252976,8.413194616092369
183,-63.668940241244854,-11.577037465111061,29.53104864549823
184,-4.573216425662395,8.993385941321321,12.06201828783378
185,-21.815886713855434,-52.98161757703201,22.880052864085883
186,6.529869211255573,-63.52828650540323,2.56084256072063
187,-46.80748739326373,-27.983861869986868,3.9253799290163442
188,-9.466834990118514,-67.83546973627017,22.283407628536224
189,-13.983195220120251,-61.84852249328833,22.738226486137137
190,-60.97632596624317,-14.321734460470907,29.502589262556285
191,8.680212337860212,-40.541203014799976,14.841847792966291
192,8.744463937269757,-36.88772214774508,14.719571033027023
193,-26.32072709116619,-47.67760865370656,22.708627383224666
194,-70.85801711509703,-0.15150446282495977,29.54091140255332
195,7.598622490339039,-53.63271312513098,21.896222689305432
196,9.376990794167796,1.6463868538521638,1.5109897828660905
197,9.565273871950922,4.921985418122858,7.701334779150784
198,-68.51983948683483,-8.7086578463568,16.085769810248166
199,9.032464562696987,9.147651035047602,12.90210716985166
200,-1.0490409927151632,9.7021681445367,25.352377969771624
201,8.863642084121238,-47.140418820345076,8.953619115287438
202,7.694411307151313,9.597686670429539,31.93823033128865
203,-69.77803625789238,-3.037656361120753,4.8263813375961035
204,-9.35179730784148,9.667323440342443,6.255212051095441
205,7.542936832199302,-53.971796637255466,21.907872431213036
206,3.549948280240642,9.364522872347152,31.884250243427232
207,-56.7395230611437,-18.387010472404654,10.789002671837807
208,-35.69248935129144,9.11922419903567,12.162764757173136
209,-13.080530324863503,9.51888167031575,6.041642444906756
210,-68.65872475743527,-7.061813259060727,9.85485891578719
211,9.514577094065316,-29.26157347385015,8.628372671315446
212,0.8058627918362617,-70.67681219644146,9.297893976327032
213,9.184108280205692,6.932859519620251,1.2671340766828507
214,-8.433403196046129,-66.2572941124381,9.871036657132208
215,9.11036510001577,9.081945553247351,12.932790006976575
216,4.384912187146256,-67.52261069336237,9.254165449878201
217,-30.86586533591617,-44.92742375450325,3.424991836072877
218,-36.96064417337766,8.95529537906259,17.846946431091055
219,9.00475238179206,7.307276809064206,25.91871517058462
220,9.486467426247145,-8.721914587258652,8.15797780547291
221,9.070352377719246,8.415886841205065,19.71241823141463
222,5.113616179005476,9.460754521951458,12.841473838314414
223,-70.63980645523407,-1.043486737551575,29.23852365836501
224,-31.18431622904609,-42.26036419234879,16.177640104899183
225,-70.79273424390703,-0.43635948586597806,29.433790240669623
226,-69.83537864428945,3.897485038740342,18.681550884153694
227,-29.736194864439312,9.56033909523103,12.032047246349975
228,9.639882231524098,1.7763027279288508,32.64090817142278
229,8.785823903250275,8.738396509317681,0.949151205830276
230,-51.84165672081872,7.8327640757015615,23.495535243302584
231,1.0721320139127783,9.555259249757,18.734173181001097
232,-23.093506740930025,9.087918926321436,11.74784752051346
233,7.901578835982946,9.505267443746561,7.0109799755737185
234,-13.224016421561828,-62.27142231509788,28.546871975064278
235,-58.849921327637276,-16.109813245377154,29.667466648854315
236,-69.26852882246021,-4.42653110154788,4.716934762196615
237,-22.10949250118574,-52.72494676258793,22.810147443437018
238,-3.205792417516932,9.591925106233248,25.21454637008719
239,8.297804862551857,9.425619306326553,7.055648144567385
240,9.771749538282165,-1.3100784625275992,14.248885334236547
241,-70.49296087032417,-2.0620193482827744,10.940611629281193
242,1.6241249852173496,9.512332430174865,12.646971741691232
243,-41.29617640117067,-33.74916572033544,10.345213623368181
244,9.531110974319745,7.839588060485767,7.319883101386949
245,-65.79565611819271,5.5472011261299485,4.983727906364948
246,-26.216793393716216,-48.3624136258004,10.04804252111353
247,9.52921963697736,-35.20686015584215,21.11555419350043
248,-71.0710920120182,0.26412003474251833,23.360682310303673
249,-55.37790147450869,7.335030839116371,23.651260135229677
250,9.192592691339087,-21.26949574853643,26.7707823747769
251,-5.0221477076702286,9.430737699152814,18.717628080630675
252,-15.45343411990325,9.520882705866825,5.98809547862038
253,9.451551876591111,-12.318313769457745,14.769644391955808
254,9.533608816265769,-35.10495314882428,21.11098084913101
255,7.895379476365633,-55.23365899903001,15.018743834691122
256,3.100937384107965,-68.47787375201005,15.4445326148998
257,-25.992648893094156,-48.74856539502798,16.581641058903188
258,0.41965061059454456,9.637620049456018,25.304847615072504
259,9.266339451482054,-11.75899063081306,27.31530658644624
260,9.23067194585019,-38.90348037861986,21.239532403065823
261,-9.87567251760629,9.449532739628921,30.80561929778196
262,2.455847293836996,-69.87479063998035,9.340783043880947
263,9.43447036256839,-1.3703311694262084,26.737005933886394
264,5.515746603021398,9.455985111279006,12.817229591775686
265,8.950436997867655,8.085816684542806,25.828134092735127
266,9.105834135043551,-9.4305692154594,27.332954722689465
267,-38.70498654153198,-35.79079135443317,3.9944706407841295
268,-11.912414276594063,9.558007265266497,6.17973279254511
269,-45.76278816800914,-29.927686744680614,23.284169192891568
270,6.549666390550556,9.61310333594156,19.402453035814688
271,7.266842853001435,-57.76755544905609,8.8341234739637
272,9.448736463018577,-12.581573354444117,27.32311613066122
273,-49.59807861314039,-24.518054228224173,22.966199157293886
274,-64.6036036198202,-10.631844609684777,29.36416052770801
275,2.24407812935533,9.57600030011075,18.865634904708713
276,-33.70350629815948,9.072493236148148,17.818791635800153
277,9.790404077546555,-23.18531221956073,8.177370170364156
278,0.8706841434686794,-70.97358386560518,28.04078215546906
279,5.911278424093325,-62.96108794459724,34.82040574867278
280,7.90202106587094,-52.21845351743832,9.023007055511698
281,9.782105593534652,-13.58921411508345,8.1776623215992
282,-21.57325034966925,9.114871961588506,11.83162052812986
283,-37.91959797075833,-37.02614111707226,29.092841633129865
284,-70.23363117952249,-2.3010791295819217,29.05841140006669
285,5.559510896215215,9.626871038650279,0.09011644357815385
286,-71.06638848257717,0.9248658937503933,23.459831124404445
287,-38.093441391334636,-36.736643202853884,29.13593831169419
288,-51.83129645648296,7.826984219665974,23.49691439513117
289,9.779081524917274,0.5567443867912516,32.64728789869696
290,9.064028561449959,-13.044414000986308,1.5902634458616376
291,-12.540632438700413,-71.9176857974744,20.941624379134737
292,9.064834088727366,8.455356618891528,19.7077541584149
293,-70.55655966568156,-1.3208087052771589,29.17013909248635
294,8.595936904715927,-49.58823363397096,15.146931801689789
295,9.331596105912467,8.850711119492189,13.034626961452886
296,4.7299669109343085,9.619012846964324,19.20930744148791
297,9.196817168398411,-22.17386511855875,20.841001756023616
298,-64.32898162669153,-10.902650255535264,29.401392561616376
299,9.444046669501404,-25.500781968905358,33.0405128786806
300,7.431013348948909,9.621136453322833,31.928563124965876
301,6.229264362656977,9.495768991444493,25.310205698013306
302,7.59852599655278,-57.930760056566214,2.4538859913591295
303,9.217005725309718,7.799149962345837,32.313884671544656
304,-1.3868980801198632,9.263295579803525,6.438024566043168
305,-20.275479172414634,-55.135154727540794,9.824597370345145
306,-11.999042078503408,9.6718676550081,12.601458802586421
307,9.293613279787678,-29.320920515587204,15.16688194614835
308,9.486860196600901,-5.676669482141733,27.064500593813136
309,-70.24319826485589,-3.069392955789226,10.772483880398795
310,-24.942833103094017,-48.903239850944374,22.756649015820585
311,-25.5984566307161,-49.42067074523948,16.401276224292815
312,4.4331726351811085,9.414139431348303,25.242608069209382
313,8.848028257882106,8.519280415581306,25.757658330257982
314,9.496726804922218,-32.49951133754803,21.01607966935262
315,2.943930851193727,-68.71921015936823,15.462236332707107
316,7.994159988622414,9.468144067999674,0.5398963268380612
317,6.428714264140581,-63.153706466880976,15.464610850438476
318,-15.471849249937804,-59.53533034949214,15.771121196332388
319,9.707280784743489,-0.6395988926960854,20.26415305119008
320,-63.05007929448038,-11.926265596863232,10.52652184246108
321,8.468306237831712,9.112510052946163,25.637141266604885
322,9.689048885848024,4.25154113053577,32.808452940545976
323,0.5386986599587544,-71.062392667518,28.069122174056247
324,-70.92640645327629,0.331639222225931,29.73235229263082
325,-10.780827884736937,9.579873033870172,24.873576146317646
326,8.701571842859266,8.88258178965043,0.8917865329422057
327,9.284575858298922,5.4893155760655645,1.335867756512016
328,-11.656151490780758,-62.298619083245285,15.946687443298288
329,-44.37425535463262,-30.552838490868453,16.735813543898985
330,-12.876703409536276,-72.66626554607137,12.507215323275886
331,-55.92076111069764,7.856247325107688,17.821498967008665
332,9.140708196049673,-12.531975239579879,1.5734452239703387
333,-28.00923622265691,9.787345281722082,30.83490100200288
334,8.035240289755166,-54.68002375171636,2.6002015883568674
335,9.262286816112464,-25.282334749834263,20.823642106028274
336,9.343467198152211,-21.333958653907757,33.51049139443785
337,0.8389838300608972,-70.49822215941094,34.56516671797726
338,8.99484706192743,9.152753347058024,7.159081492573023
339,-3.7829510750889312,9.547905880877806,25.141240418422967
340,-15.00246257922845,9.410658171876094,24.644804193871096
341,9.014711823983816,6.478880633876543,25.974452041555196
342,-38.46330809754727,-36.14006697358127,29.187805586261675
343,-50.160846288956236,8.777341589942807,5.185912018176168
344,-55.91834565799218,-19.400624571484514,3.9682605242123827
345,9.384728773118695,6.721826090506511,19.887670069001615
346,9.117530884512234,-10.53383370267693,27.322030575713143
347,2.7997267224127427,9.444083062066056,6.684127043467015
348,1.7149372896528803,9.596107040058996,25.292174715781584
349,9.799237122339036,-15.299827133050712,8.084470505127683
350,8.57785451343807,-50.461657408683095,33.88162136345636
351,-69.53919708606554,2.640987856189895,11.04841893631965
352,20.905145256852848,-38.205445647331544,3.536382063291967
353,-66.61814495298313,-8.617069705112954,29.362276626285166
354,-53.31380669993814,1.6834749896661378,11.520675438921899
355,-70.44053884665482,1.0575479119361262,11.04703141306527
356,-42.94629905455804,-31.048049171520688,28.837014542892575
357,-20.99125211406499,9.167306425064453,11.910519438330084
358,9.266669142292812,0.14184919919352978,1.5395966607611626
359,-28.44862137461314,9.812367205988267,5.049630987457931
360,8.992842738021864,7.640875015873462,25.886654917849228
361,-33.36094128788682,-41.38953134854091,10.116312437225133
362,-15.126013424887788,9.504239289555699,12.299065944040194
363,-30.558610273641534,-44.09556070859253,28.92248406377621
364,-38.985243373928824,8.898696087580902,30.22633498045616
365,-51.84654527110979,-22.16446916359564,28.773996837204322
366,-44.67524971882813,-30.016686404880602,10.481218956992961
367,9.676533462901716,-30.252384110557614,33.55633077013772
368,7.284456826404494,-56.14480038327747,21.943794538732618
369,9.517449681719881,7.965701314045873,7.311193550936878
370,8.460899456084007,9.376055762550095,32.00363559066318
371,-58.26524373583379,5.996249707266543,30.105755178723484
372,-6.773281981993932,-69.30097271233171,15.282466877950355
373,6.8746209635573905,9.599917208084662,19.43031663983129
374,5.669540164642967,9.726387542257726,6.781874987063929
375,9.701083098072559,-0.0038915992627153173,20.230177069548517
376,-38.33557224685501,-36.33017238476896,29.178028414724395
377,-29.705238066831953,-45.05364384271161,29.0208240498323
378,9.752299501866219,-3.7637700145714916,20.544398698257282
379,-56.44141611387022,-18.568147418140143,16.671800766838714
380,-11.386515860183863,9.694951603669324,12.627561294008046
381,-6.797119398659561,-70.31673893625702,9.032672060886398
382,-14.660090053948807,9.542826093602343,30.829831569921225
383,8.743063041736605,8.816924135149748,0.9178655929863453
384,9.077658943628194,8.405343364560395,19.71134742232971
385,8.763836497222655,-16.29495815905375,1.764015523949638
386,-54.49655838846229,-20.85005730870762,3.9659018055535853
387,9.890287198475562,-12.913905012464966,20.57590208086185
388,9.699661824874056,-31.757701294496655,33.77045046177227
389,6.750276648672298,9.601781575300265,19.420755143510178
390,9.167395806580316,-36.148897565872176,27.75409169541672
391,8.248466461154749,9.445301162173564,7.04778913105838
392,8.872976632148493,9.099321130095632,32.08649638784118
393,-11.684175716596656,-63.79704114844208,28.583483946043998
394,7.9769412098467,-51.83396815656306,9.047314173309132
395,8.43790814554086,9.131431141096982,25.626639595255256
396,7.458163803210482,9.472786452286527,25.4698029498104
397,-7.245819597621448,9.574612469972635,18.71699680481106
398,-50.605097941384884,8.254732110370242,17.7311530103907
399,8.411519304470858,-52.66545178922388,2.646563754999079
400,-29.510540026065428,9.06370284418881,24.588001556461677
401,4.106195003609173,9.4021310560056,31.909839526517317
402,5.269010581585462,-66.21806880905933,21.698350851191208
403,9.440808922765427,-6.266568026258028,20.688430476002395
404,8.906425564910023,-40.82123650475114,8.48498981166631
405,9.040581030683825,7.994935130380327,1.14268563198857
406,-48.45637446388719,8.596203385084664,24.046677344245836
407,-7.112623794706451,-67.65593176221591,34.760120879276656
408,9.690898323169677,4.189804791240022,32.80914751603268
409,9.53280658726726,-10.26211841107579,33.44531710539013
410,9.111576495255576,4.267806222458603,26.23662600503303
411,6.789084523377824,9.661357886310725,6.899957054527476
412,-44.406295588443754,-34.46010677241793,22.389800486853346
413,7.379123316204641,9.487252941267798,25.458712023682892
414,7.374887971425778,-56.757371603060164,27.713851847918704
415,9.573445960850222,5.740270940294522,7.5875688078813255
416,1.279319439199753,-70.56629272172722,9.289675871259533
417,-12.73461233227863,-69.48711528231433,13.177021252224222
418,8.821998794239335,-14.839143860564036,1.6620134867262095
419,9.229945046528883,-0.011859000042022672,1.5305255504790694
420,-68.77311381598702,3.8656514548129053,11.123513093683869
421,-69.83727567023016,-3.3807772943546297,29.10004829103127
422,-28.202323157398496,-46.40959561342606,9.897978240158409
423,-6.34428381244652,9.438005401359987,30.854231340112165
424,9.576236484004767,6.764638687641309,7.434958322905004
425,8.76148164571714,-16.329346979782713,1.767212551087141
426,-70.32786905110697,-1.922829953899054,23.295522656757385
427,6.449929408438038,9.620228230283828,19.393690053373575
428,8.368214846774208,-50.06080604981253,9.092215673299506
429,5.109560384065844,-66.18415346524125,2.7894776195753366
430,8.911581170439604,9.21884948159277,12.860061541199684
431,-63.24872026144294,-12.002624952889164,29.61831273091957
432,-69.73400010558544,-4.46396596460545,10.427631902741268
433,-60.58650609647157,-14.280586563312681,10.986243643332273
434,-24.948886828351533,-48.47452050677384,3.992435046005994
435,-11.04037324298406,-63.0207505744911,15.810895669972524
436,-4.9865326441358775,9.005998951091897,12.064724321011454
437,5.073503183099092,9.691576383032952,6.721717959968373
438,4.940317883985699,9.586566674865026,0.06442769733257592
439,9.191959440053324,6.9730800839242875,1.2654920588247478
440,-29.08698336861562,9.229602792263904,17.951350279152393
441,9.633987489440187,-23.833294476295123,15.37414427427575
442,-55.30776089034043,6.5011690999199345,30.0439008732792
443,8.78571306368758,-43.893966111310874,21.46282545349095
444,9.114868836990354,-32.515598440833855,14.98066697246395
445,4.140451499435585,9.405818479979644,31.910921211587265
446,8.353097946557682,-52.97419108953909,2.6507821913110092
447,1.3418978834233712,-70.72111672669416,28.014694646350108
448,-51.10746776784072,-23.29535204957574,22.937320331810042
449,9.1593348634633,2.759500362764811,26.48613105970435
450,9.303994613641407,-12.688927840616088,33.37431743857451
451,9.096905107402563,-5.77009529065981,8.029447250068188
452,-10.090267611158197,-65.23536860291642,28.67631654976867
453,-56.5999666255957,-19.5177136369075,22.853167817462236
454,-59.98748822737252,-14.491233730193926,4.404561917763203
455,-44.07326521645882,8.185489684081404,11.452880759956315
456,8.95910603782977,8.726080092907068,19.678060580044985
457,-49.01715047901962,7.9093019532447215,11.307504163123667
458,0.5838775265146978,9.642818253596488,25.300678981933743
459,-18.467839856777573,-56.44916914029454,22.671102816239
460,-23.751882322045276,9.156746103530168,18.3204673724249
461,-36.57243196107447,8.817364986294706,24.69258938380517
462,-53.64957259656512,-21.297922270401614,10.609124030102976
463,-42.16820802097209,-49.36956847381225,19.969533261144534
464,-6.441518394596642,9.17040417654789,12.183190650073811
465,9.39114506408805,-12.32692763202067,27.320067240390927
466,-68.45315364722046,-4.356229767008699,23.676333842799067
467,1.6095459065400064,-70.44988120727794,9.295347071485594
468,-33.38783198740566,9.785784570252872,2.7124514877796173
469,9.144767687030253,3.0462379933451302,26.454268757719547
470,9.071782165468903,8.413859570107888,19.7103723292239
471,-42.586970499833114,-31.652586535572482,28.85989000927657
472,-15.57180597360275,-59.51039200316882,34.991115261102095
473,8.681919152048067,9.30298110532749,7.106038535712287
474,-58.373933661263436,5.928740017719974,11.094024757156149
475,-11.90982082609844,-63.58109835294454,28.574766508070752
476,9.561008967037196,7.36344535247099,7.364333800971508
477,9.638175601088733,-18.296086426154943,14.795352435670793
478,8.982312749074481,-3.0346380599239637,1.5297619393095374
479,2.112240740796551,-69.83828226840706,15.505415950436145
480,-65.67357383028138,5.89672208967022,23.628817857708782
481,-70.23484636365902,-3.0587917186057894,10.773868524469435
482,9.550874773020041,6.6470539434521925,13.552045522490516
483,2.0226162335457047,9.383965092842118,-0.0590740607585758
484,-69.86591937913909,-3.287655185238691,29.091404710896313
485,9.177218694327166,-29.82007333409274,27.35743927489966
486,-15.405294490687083,9.492151685029967,12.301983462413773
487,-9.627929853100795,9.463360559799185,30.797497293679044
488,9.769114594339044,-1.7721052050037542,20.367342406185344
489,-66.74266655003885,-8.851030036967131,9.962454444961622
490,-69.76953603303991,2.2706427221855847,11.036964136641473
491,7.84775734480354,-55.77597943912406,2.5466387179913
492,-69.66585977919749,-4.343172597335069,16.24074986227788
493,-24.59854422992794,-49.952112666971516,29.05482415528968
494,1.217219823418418,9.251519180179457,6.640609557973221
495,7.426932617207058,9.331113543830725,12.656899095978588
496,4.024496926635038,9.403277306846576,31.90695751691237
497,6.430826891359175,9.683204565801134,0.1586330640129745
498,6.047135623608483,-64.56291373138811,2.64258245495148
499,8.80474485882587,-38.88229366082669,8.35383529169485
500,1.3591845355695114,9.61562800235697,25.291518850252032
501,9.406954481237335,8.523702948063146,7.26431372971274
502,7.4941095806861995,9.626194262556965,31.930580049287528
503,-57.93440891627688,7.268264140782776,23.890131052583456
504,5.172733287356095,9.60513596056262,0.0747011941857636
505,9.324758285762073,-19.734625762729593,2.1629644031636417
506,9.48315740574617,-1.2757639493356692,8.0868831705302
507,9.664528946959763,1.7727978562179487,20.224828384816647
508,1.7252642985731654,-70.29480109264841,34.531447671935894
